YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W21,4953,,581,0,,PL51,37958138,PL,Age18_24,COM,189725
2021-W21,1394,,0,0,,PL81,37958138,PL,Age18_24,JANSS,163186
2021-W21,385,,515,0,,PL71,37958138,PL,Age18_24,AZ,169826
2021-W21,924,,90,0,,PL71,37958138,PL,Age18_24,MOD,169826
2021-W21,1026,,298,0,,PL41,37958138,PL,Age18_24,AZ,257651
2021-W21,1363,,129,0,,PL21,37958138,PL,Age18_24,MOD,257295
2021-W21,1665,,0,0,,PL71,37958138,PL,Age18_24,JANSS,169826
2021-W21,7908,,6571,0,,PL,37958138,PL,Age18_24,AZ,2754264
2021-W21,3394,,0,0,,PL22,37958138,PL,Age18_24,JANSS,299728
2021-W21,1583,,171,0,,PL61,37958138,PL,Age18_24,COM,155296
2021-W21,5699,,508,0,,PL22,37958138,PL,Age18_24,COM,299728
2021-W21,733,,0,0,,PL43,37958138,PL,Age18_24,JANSS,73609
2021-W21,869,,373,0,,PL21,37958138,PL,Age18_24,AZ,257295
2021-W21,879,,657,0,,PL22,37958138,PL,Age18_24,AZ,299728
2021-W21,7192,,0,0,,PL92X,37958138,PL,Age18_24,JANSS,
2021-W21,26764,,0,0,,PL92X,37958138,PL,Age25_49,JANSS,
2021-W21,250,,1071,0,,PL84,37958138,PL,Age25_49,AZ,416409
2021-W21,3288,,1288,0,,PL71,37958138,PL,Age25_49,MOD,877201
2021-W21,4565,,1587,0,,PL52,37958138,PL,Age25_49,COM,340831
2021-W21,4249,,3893,0,,PL84,37958138,PL,Age25_49,COM,416409
2021-W21,5209,,3789,0,,PL22,37958138,PL,Age25_49,MOD,1628150
2021-W21,1340,,701,0,,PL43,37958138,PL,Age25_49,MOD,372241
2021-W21,47073,,41013,0,,PL,37958138,PL,Age25_49,MOD,14035724
2021-W21,677,,1075,0,,PL43,37958138,PL,Age25_49,AZ,372241
2021-W21,1441,,2633,0,,PL62,37958138,PL,Age25_49,AZ,513216
2021-W21,1693,,2350,0,,PL71,37958138,PL,Age25_49,AZ,877201
2021-W21,7740,,0,0,,PL61,37958138,PL,Age25_49,JANSS,754125
2021-W21,2049,,1737,0,,PL63,37958138,PL,Age25_49,MOD,863608
2021-W21,272035,,108544,0,,PL,37958138,PL,Age25_49,COM,14035724
2021-W21,3855,,4222,0,,PL51,37958138,PL,Age25_49,MOD,1075447
2021-W21,2333,,3727,0,,PL63,37958138,PL,Age25_49,AZ,863608
2021-W21,8236,,0,0,,PL71,37958138,PL,Age25_49,JANSS,877201
2021-W21,2313,,841,0,,PL62,37958138,PL,Age25_49,MOD,513216
2021-W21,1043,,1042,0,,PL72,37958138,PL,Age25_49,MOD,437181
2021-W21,7233,,1909,0,,PL62,37958138,PL,Age25_49,COM,513216
2021-W21,7532,,10888,0,,PL92X,37958138,PL,Age25_49,AZ,
2021-W21,2586,,4887,0,,PL61,37958138,PL,Age25_49,AZ,754125
2021-W21,53965,,22063,0,,PL92X,37958138,PL,Age25_49,COM,
2021-W21,7834,,7391,0,,PL82,37958138,PL,Age25_49,COM,774259
2021-W21,9273,,0,0,,PL41,37958138,PL,Age25_49,JANSS,1311099
2021-W21,19660,,0,0,,PL22,37958138,PL,Age25_49,JANSS,1628150
2021-W21,17766,,5908,0,,PL71,37958138,PL,Age25_49,COM,877201
2021-W21,740,,2182,0,,PL81,37958138,PL,Age25_49,AZ,758087
2021-W21,8487,,4749,0,,PL41,37958138,PL,Age25_49,MOD,1311099
2021-W21,1816,,9330,0,,PL84,37958138,PL,Age25_49,MOD,416409
2021-W21,2938,,0,0,,PL72,37958138,PL,Age25_49,JANSS,437181
2021-W21,1327,,2609,0,,PL42,37958138,PL,Age25_49,AZ,613499
2021-W21,4091,,0,0,,PL81,37958138,PL,Age25_49,JANSS,758087
2021-W21,681,,2017,0,,PL82,37958138,PL,Age25_49,MOD,774259
2021-W21,12758,,6009,0,,PL42,37958138,PL,Age25_49,COM,613499
2021-W21,3071,,0,0,,PL82,37958138,PL,Age25_49,JANSS,774259
2021-W21,4653,,1183,0,,PL61,37958138,PL,Age25_49,MOD,754125
2021-W21,1084,,882,0,,PL81,37958138,PL,Age25_49,MOD,758087
2021-W21,10343,,4750,0,,PL81,37958138,PL,Age25_49,COM,758087
2021-W21,11673,,3211,0,,PL61,37958138,PL,Age25_49,COM,754125
2021-W21,25166,,13176,0,,PL51,37958138,PL,Age25_49,COM,1075447
2021-W21,2948,,0,0,,PL43,37958138,PL,Age25_49,JANSS,372241
2021-W21,8057,,2279,0,,PL43,37958138,PL,Age25_49,COM,372241
2021-W21,5595,,0,0,,PL42,37958138,PL,Age25_49,JANSS,613499
2021-W21,3455,,4239,0,,PL92X,37958138,PL,Age25_49,MOD,
2021-W21,5573,,2381,0,,PL21,37958138,PL,Age25_49,MOD,1266726
2021-W21,3847,,3914,0,,PL21,37958138,PL,Age25_49,AZ,1266726
2021-W21,1574,,0,0,,PL84,37958138,PL,Age25_49,JANSS,416409
2021-W21,26582,,7794,0,,PL41,37958138,PL,Age25_49,COM,1311099
2021-W21,220,,1109,0,,PL52,37958138,PL,Age25_49,AZ,340831
2021-W21,124403,,0,0,,PL,37958138,PL,Age25_49,JANSS,14035724
2021-W21,6348,,2105,0,,PL72,37958138,PL,Age25_49,COM,437181
2021-W21,10668,,0,0,,PL21,37958138,PL,Age25_49,JANSS,1266726
2021-W21,2322,,0,0,,PL62,37958138,PL,Age25_49,JANSS,513216
2021-W21,3897,,5406,0,,PL22,37958138,PL,Age25_49,AZ,1628150
2021-W21,34633,,55763,0,,PL,37958138,PL,Age25_49,AZ,14035724
2021-W21,24706,,9987,0,,PL21,37958138,PL,Age25_49,COM,1266726
2021-W21,830,,1560,0,,PL52,37958138,PL,Age25_49,MOD,340831
2021-W21,4705,,6948,0,,PL41,37958138,PL,Age25_49,AZ,1311099
2021-W21,2762,,3439,0,,PL51,37958138,PL,Age25_49,AZ,1075447
2021-W21,13429,,0,0,,PL51,37958138,PL,Age25_49,JANSS,1075447
2021-W21,16657,,8118,0,,PL63,37958138,PL,Age25_49,COM,863608
2021-W21,4228,,0,0,,PL63,37958138,PL,Age25_49,JANSS,863608
2021-W21,1866,,0,0,,PL52,37958138,PL,Age25_49,JANSS,340831
2021-W21,449,,1640,0,,PL72,37958138,PL,Age25_49,AZ,437181
2021-W21,1397,,1052,0,,PL42,37958138,PL,Age25_49,MOD,613499
2021-W21,34133,,8364,0,,PL22,37958138,PL,Age25_49,COM,1628150
2021-W21,174,,1885,0,,PL82,37958138,PL,Age25_49,AZ,774259
2021-W21,455,,0,0,,PL52,37958138,PL,Age50_59,JANSS,126175
2021-W21,12454,,22158,0,,PL22,37958138,PL,Age50_59,COM,574660
2021-W21,3718,,0,0,,PL22,37958138,PL,Age50_59,JANSS,574660
2021-W21,317,,0,0,,PL84,37958138,PL,Age50_59,JANSS,150688
2021-W21,292,,1025,0,,PL72,37958138,PL,Age50_59,AZ,152406
2021-W21,258,,539,0,,PL43,37958138,PL,Age50_59,AZ,119913
2021-W21,6420,,17666,0,,PL51,37958138,PL,Age50_59,COM,335778
2021-W21,283,,1961,0,,PL43,37958138,PL,Age50_59,MOD,119913
2021-W21,7894,,73407,0,,PL,37958138,PL,Age50_59,MOD,4606379
2021-W21,1163,,0,0,,PL42,37958138,PL,Age50_59,JANSS,202987
2021-W21,5274,,9271,0,,PL61,37958138,PL,Age50_59,COM,253070
2021-W21,441,,3218,0,,PL84,37958138,PL,Age50_59,MOD,150688
2021-W21,1044,,12584,0,,PL22,37958138,PL,Age50_59,MOD,574660
2021-W21,844,,0,0,,PL81,37958138,PL,Age50_59,JANSS,258090
2021-W21,1176,,1968,0,,PL61,37958138,PL,Age50_59,AZ,253070
2021-W21,2313,,5389,0,,PL43,37958138,PL,Age50_59,COM,119913
2021-W21,1700,,0,0,,PL61,37958138,PL,Age50_59,JANSS,253070
2021-W21,5339,,16820,0,,PL63,37958138,PL,Age50_59,COM,268723
2021-W21,12102,,41433,0,,PL92X,37958138,PL,Age50_59,COM,
2021-W21,637,,966,0,,PL62,37958138,PL,Age50_59,AZ,178133
2021-W21,504,,0,0,,PL43,37958138,PL,Age50_59,JANSS,119913
2021-W21,1573,,0,0,,PL21,37958138,PL,Age50_59,JANSS,406089
2021-W21,2292,,0,0,,PL51,37958138,PL,Age50_59,JANSS,335778
2021-W21,3022,,3980,0,,PL72,37958138,PL,Age50_59,COM,152406
2021-W21,253,,2342,0,,PL81,37958138,PL,Age50_59,MOD,258090
2021-W21,938,,1920,0,,PL21,37958138,PL,Age50_59,AZ,406089
2021-W21,1869,,2392,0,,PL22,37958138,PL,Age50_59,AZ,574660
2021-W21,665,,0,0,,PL72,37958138,PL,Age50_59,JANSS,152406
2021-W21,4390,,10887,0,,PL81,37958138,PL,Age50_59,COM,258090
2021-W21,1002,,1509,0,,PL63,37958138,PL,Age50_59,AZ,268723
2021-W21,456,,0,0,,PL62,37958138,PL,Age50_59,JANSS,178133
2021-W21,21033,,0,0,,PL,37958138,PL,Age50_59,JANSS,4606379
2021-W21,12222,,24234,0,,PL,37958138,PL,Age50_59,AZ,4606379
2021-W21,605,,5249,0,,PL21,37958138,PL,Age50_59,MOD,406089
2021-W21,2051,,3937,0,,PL52,37958138,PL,Age50_59,COM,126175
2021-W21,2868,,0,0,,PL92X,37958138,PL,Age50_59,JANSS,
2021-W21,166,,3619,0,,PL52,37958138,PL,Age50_59,MOD,126175
2021-W21,613,,0,0,,PL82,37958138,PL,Age50_59,JANSS,261041
2021-W21,1327,,10043,0,,PL41,37958138,PL,Age50_59,MOD,408573
2021-W21,2281,,5592,0,,PL84,37958138,PL,Age50_59,COM,150688
2021-W21,778,,0,0,,PL63,37958138,PL,Age50_59,JANSS,268723
2021-W21,823,,1334,0,,PL71,37958138,PL,Age50_59,AZ,299875
2021-W21,371,,6158,0,,PL92X,37958138,PL,Age50_59,MOD,
2021-W21,1022,,5109,0,,PL61,37958138,PL,Age50_59,MOD,253070
2021-W21,3236,,5823,0,,PL62,37958138,PL,Age50_59,COM,178133
2021-W21,960,,1358,0,,PL51,37958138,PL,Age50_59,AZ,335778
2021-W21,84,,1139,0,,PL82,37958138,PL,Age50_59,AZ,261041
2021-W21,160,,2755,0,,PL82,37958138,PL,Age50_59,MOD,261041
2021-W21,380,,3201,0,,PL62,37958138,PL,Age50_59,MOD,178133
2021-W21,355,,3676,0,,PL63,37958138,PL,Age50_59,MOD,268723
2021-W21,363,,4717,0,,PL51,37958138,PL,Age50_59,MOD,335778
2021-W21,138,,604,0,,PL52,37958138,PL,Age50_59,AZ,126175
2021-W21,521,,1093,0,,PL42,37958138,PL,Age50_59,AZ,202987
2021-W21,2948,,13487,0,,PL82,37958138,PL,Age50_59,COM,261041
2021-W21,6672,,13013,0,,PL71,37958138,PL,Age50_59,COM,299875
2021-W21,89173,,222866,0,,PL,37958138,PL,Age50_59,COM,4606379
2021-W21,1580,,0,0,,PL71,37958138,PL,Age50_59,JANSS,299875
2021-W21,8915,,17683,0,,PL41,37958138,PL,Age50_59,COM,408573
2021-W21,1649,,4178,0,,PL92X,37958138,PL,Age50_59,AZ,
2021-W21,7807,,21570,0,,PL21,37958138,PL,Age50_59,COM,406089
2021-W21,376,,915,0,,PL81,37958138,PL,Age50_59,AZ,258090
2021-W21,3949,,14157,0,,PL42,37958138,PL,Age50_59,COM,202987
2021-W21,1507,,0,0,,PL41,37958138,PL,Age50_59,JANSS,408573
2021-W21,287,,3001,0,,PL42,37958138,PL,Age50_59,MOD,202987
2021-W21,1382,,2673,0,,PL41,37958138,PL,Age50_59,AZ,408573
2021-W21,117,,621,0,,PL84,37958138,PL,Age50_59,AZ,150688
2021-W21,588,,4106,0,,PL71,37958138,PL,Age50_59,MOD,299875
2021-W21,249,,1668,0,,PL72,37958138,PL,Age50_59,MOD,152406
2021-W21,211,,0,0,,PL62,37958138,PL,Age60_69,JANSS,194061
2021-W21,184,,2120,0,,PL43,37958138,PL,Age60_69,MOD,144781
2021-W21,614,,3250,0,,PL42,37958138,PL,Age60_69,AZ,253178
2021-W21,677,,0,0,,PL42,37958138,PL,Age60_69,JANSS,253178
2021-W21,1515,,5397,0,,PL84,37958138,PL,Age60_69,COM,149081
2021-W21,305,,5569,0,,PL51,37958138,PL,Age60_69,MOD,427511
2021-W21,3467,,14084,0,,PL42,37958138,PL,Age60_69,COM,253178
2021-W21,195,,2460,0,,PL72,37958138,PL,Age60_69,MOD,176999
2021-W21,7953,,35729,0,,PL92X,37958138,PL,Age60_69,COM,
2021-W21,136,,0,0,,PL84,37958138,PL,Age60_69,JANSS,149081
2021-W21,33,,2876,0,,PL82,37958138,PL,Age60_69,AZ,260743
2021-W21,282,,1591,0,,PL84,37958138,PL,Age60_69,MOD,149081
2021-W21,2005,,6609,0,,PL43,37958138,PL,Age60_69,COM,144781
2021-W21,1642,,4980,0,,PL52,37958138,PL,Age60_69,COM,132877
2021-W21,926,,0,0,,PL71,37958138,PL,Age60_69,JANSS,358487
2021-W21,6317,,20292,0,,PL41,37958138,PL,Age60_69,COM,451714
2021-W21,130,,1759,0,,PL52,37958138,PL,Age60_69,AZ,132877
2021-W21,206,,6202,0,,PL92X,37958138,PL,Age60_69,MOD,
2021-W21,435,,0,0,,PL81,37958138,PL,Age60_69,JANSS,282559
2021-W21,406,,4206,0,,PL71,37958138,PL,Age60_69,MOD,358487
2021-W21,755,,5094,0,,PL61,37958138,PL,Age60_69,MOD,283734
2021-W21,1179,,10472,0,,PL92X,37958138,PL,Age60_69,AZ,
2021-W21,2735,,5596,0,,PL72,37958138,PL,Age60_69,COM,176999
2021-W21,272,,2273,0,,PL72,37958138,PL,Age60_69,AZ,176999
2021-W21,267,,4329,0,,PL42,37958138,PL,Age60_69,MOD,253178
2021-W21,3905,,14707,0,,PL63,37958138,PL,Age60_69,COM,303074
2021-W21,198,,3545,0,,PL81,37958138,PL,Age60_69,AZ,282559
2021-W21,1333,,0,0,,PL51,37958138,PL,Age60_69,JANSS,427511
2021-W21,233,,0,0,,PL52,37958138,PL,Age60_69,JANSS,132877
2021-W21,178,,2052,0,,PL81,37958138,PL,Age60_69,MOD,282559
2021-W21,305,,3456,0,,PL62,37958138,PL,Age60_69,MOD,194061
2021-W21,2274,,7690,0,,PL62,37958138,PL,Age60_69,COM,194061
2021-W21,850,,5010,0,,PL51,37958138,PL,Age60_69,AZ,427511
2021-W21,5300,,18607,0,,PL51,37958138,PL,Age60_69,COM,427511
2021-W21,622,,5292,0,,PL71,37958138,PL,Age60_69,AZ,358487
2021-W21,312,,0,0,,PL82,37958138,PL,Age60_69,JANSS,260743
2021-W21,2346,,9298,0,,PL82,37958138,PL,Age60_69,COM,260743
2021-W21,232,,0,0,,PL43,37958138,PL,Age60_69,JANSS,144781
2021-W21,1133,,4901,0,,PL41,37958138,PL,Age60_69,AZ,451714
2021-W21,1499,,0,0,,PL92X,37958138,PL,Age60_69,JANSS,
2021-W21,5130,,20192,0,,PL21,37958138,PL,Age60_69,COM,411003
2021-W21,9467,,65989,0,,PL,37958138,PL,Age60_69,AZ,5179612
2021-W21,419,,0,0,,PL63,37958138,PL,Age60_69,JANSS,303074
2021-W21,1991,,0,0,,PL22,37958138,PL,Age60_69,JANSS,643350
2021-W21,8540,,26287,0,,PL22,37958138,PL,Age60_69,COM,643350
2021-W21,1375,,7381,0,,PL22,37958138,PL,Age60_69,AZ,643350
2021-W21,45,,2282,0,,PL84,37958138,PL,Age60_69,AZ,149081
2021-W21,143,,2472,0,,PL52,37958138,PL,Age60_69,MOD,132877
2021-W21,65594,,227307,0,,PL,37958138,PL,Age60_69,COM,5179612
2021-W21,697,,4935,0,,PL21,37958138,PL,Age60_69,AZ,411003
2021-W21,803,,0,0,,PL61,37958138,PL,Age60_69,JANSS,283734
2021-W21,5686,,71258,0,,PL,37958138,PL,Age60_69,MOD,5179612
2021-W21,104,,1365,0,,PL82,37958138,PL,Age60_69,MOD,260743
2021-W21,3258,,12539,0,,PL81,37958138,PL,Age60_69,COM,282559
2021-W21,745,,3217,0,,PL63,37958138,PL,Age60_69,AZ,303074
2021-W21,430,,3032,0,,PL62,37958138,PL,Age60_69,AZ,194061
2021-W21,778,,0,0,,PL21,37958138,PL,Age60_69,JANSS,411003
2021-W21,864,,13876,0,,PL22,37958138,PL,Age60_69,MOD,643350
2021-W21,5419,,14635,0,,PL71,37958138,PL,Age60_69,COM,358487
2021-W21,957,,3797,0,,PL61,37958138,PL,Age60_69,AZ,283734
2021-W21,11058,,0,0,,PL,37958138,PL,Age60_69,JANSS,5179612
2021-W21,400,,4061,0,,PL21,37958138,PL,Age60_69,MOD,411003
2021-W21,320,,0,0,,PL72,37958138,PL,Age60_69,JANSS,176999
2021-W21,200,,3951,0,,PL63,37958138,PL,Age60_69,MOD,303074
2021-W21,3788,,10665,0,,PL61,37958138,PL,Age60_69,COM,283734
2021-W21,753,,0,0,,PL41,37958138,PL,Age60_69,JANSS,451714
2021-W21,187,,1967,0,,PL43,37958138,PL,Age60_69,AZ,144781
2021-W21,892,,8454,0,,PL41,37958138,PL,Age60_69,MOD,451714
2021-W21,598,,3255,0,,PL52,37958138,PL,Age70_79,COM,71596
2021-W21,98,,189,0,,PL62,37958138,PL,Age70_79,MOD,91015
2021-W21,2,,6,0,,PL21,37958138,PL,Age70_79,AZ,233239
2021-W21,1422,,10028,0,,PL61,37958138,PL,Age70_79,COM,149890
2021-W21,2935,,17069,0,,PL92X,37958138,PL,Age70_79,COM,
2021-W21,0,,22,0,,PL92X,37958138,PL,Age70_79,AZ,
2021-W21,73,,0,0,,PL72,37958138,PL,Age70_79,JANSS,96096
2021-W21,30,,0,0,,PL84,37958138,PL,Age70_79,JANSS,82025
2021-W21,98,,390,0,,PL42,37958138,PL,Age70_79,MOD,123207
2021-W21,1376,,6278,0,,PL72,37958138,PL,Age70_79,COM,96096
2021-W21,2,,7,0,,PL63,37958138,PL,Age70_79,AZ,158403
2021-W21,9,,11,0,,PL22,37958138,PL,Age70_79,AZ,356929
2021-W21,3827,,20270,0,,PL22,37958138,PL,Age70_79,COM,356929
2021-W21,1,,6,0,,PL62,37958138,PL,Age70_79,AZ,91015
2021-W21,0,,10,0,,PL71,37958138,PL,Age70_79,AZ,203817
2021-W21,83,,0,0,,PL81,37958138,PL,Age70_79,JANSS,158235
2021-W21,640,,4068,0,,PL62,37958138,PL,Age70_79,COM,91015
2021-W21,1,,5,0,,PL43,37958138,PL,Age70_79,AZ,70780
2021-W21,83,,0,0,,PL63,37958138,PL,Age70_79,JANSS,158403
2021-W21,60,,110,0,,PL84,37958138,PL,Age70_79,MOD,82025
2021-W21,2189,,13578,0,,PL41,37958138,PL,Age70_79,COM,244115
2021-W21,1279,,8754,0,,PL42,37958138,PL,Age70_79,COM,123207
2021-W21,45,,0,0,,PL43,37958138,PL,Age70_79,JANSS,70780
2021-W21,2050,,12859,0,,PL71,37958138,PL,Age70_79,COM,203817
2021-W21,0,,4,0,,PL52,37958138,PL,Age70_79,AZ,71596
2021-W21,2,,4,0,,PL61,37958138,PL,Age70_79,AZ,149890
2021-W21,65,,840,0,,PL92X,37958138,PL,Age70_79,MOD,
2021-W21,282,,0,0,,PL51,37958138,PL,Age70_79,JANSS,213985
2021-W21,23,,109,0,,PL,37958138,PL,Age70_79,AZ,2783163
2021-W21,258,,1113,0,,PL41,37958138,PL,Age70_79,MOD,244115
2021-W21,165,,0,0,,PL41,37958138,PL,Age70_79,JANSS,244115
2021-W21,111,,0,0,,PL42,37958138,PL,Age70_79,JANSS,123207
2021-W21,0,,8,0,,PL82,37958138,PL,Age70_79,AZ,142616
2021-W21,194,,443,0,,PL61,37958138,PL,Age70_79,MOD,149890
2021-W21,798,,3590,0,,PL82,37958138,PL,Age70_79,COM,142616
2021-W21,103,,542,0,,PL71,37958138,PL,Age70_79,MOD,203817
2021-W21,0,,7,0,,PL72,37958138,PL,Age70_79,AZ,96096
2021-W21,371,,0,0,,PL92X,37958138,PL,Age70_79,JANSS,
2021-W21,30,,0,0,,PL62,37958138,PL,Age70_79,JANSS,91015
2021-W21,49,,0,0,,PL82,37958138,PL,Age70_79,JANSS,142616
2021-W21,434,,1985,0,,PL84,37958138,PL,Age70_79,COM,82025
2021-W21,3,,1,0,,PL42,37958138,PL,Age70_79,AZ,123207
2021-W21,378,,2283,0,,PL22,37958138,PL,Age70_79,MOD,356929
2021-W21,2226,,0,0,,PL,37958138,PL,Age70_79,JANSS,2783163
2021-W21,2,,11,0,,PL41,37958138,PL,Age70_79,AZ,244115
2021-W21,24227,,137034,0,,PL,37958138,PL,Age70_79,COM,2783163
2021-W21,1395,,7055,0,,PL63,37958138,PL,Age70_79,COM,158403
2021-W21,414,,0,0,,PL22,37958138,PL,Age70_79,JANSS,356929
2021-W21,1924,,10718,0,,PL21,37958138,PL,Age70_79,COM,233239
2021-W21,91,,529,0,,PL21,37958138,PL,Age70_79,MOD,233239
2021-W21,695,,2937,0,,PL43,37958138,PL,Age70_79,COM,70780
2021-W21,63,,205,0,,PL43,37958138,PL,Age70_79,MOD,70780
2021-W21,67,,289,0,,PL63,37958138,PL,Age70_79,MOD,158403
2021-W21,135,,0,0,,PL21,37958138,PL,Age70_79,JANSS,233239
2021-W21,0,,1,0,,PL84,37958138,PL,Age70_79,AZ,82025
2021-W21,151,,0,0,,PL61,37958138,PL,Age70_79,JANSS,149890
2021-W21,1763,,8711,0,,PL,37958138,PL,Age70_79,MOD,2783163
2021-W21,0,,1,0,,PL81,37958138,PL,Age70_79,AZ,158235
2021-W21,170,,0,0,,PL71,37958138,PL,Age70_79,JANSS,203817
2021-W21,952,,5023,0,,PL81,37958138,PL,Age70_79,COM,158235
2021-W21,44,,188,0,,PL81,37958138,PL,Age70_79,MOD,158235
2021-W21,39,,476,0,,PL52,37958138,PL,Age70_79,MOD,71596
2021-W21,1,,5,0,,PL51,37958138,PL,Age70_79,AZ,213985
2021-W21,30,,120,0,,PL82,37958138,PL,Age70_79,MOD,142616
2021-W21,55,,210,0,,PL72,37958138,PL,Age70_79,MOD,96096
2021-W21,1713,,9567,0,,PL51,37958138,PL,Age70_79,COM,213985
2021-W21,120,,784,0,,PL51,37958138,PL,Age70_79,MOD,213985
2021-W21,34,,0,0,,PL52,37958138,PL,Age70_79,JANSS,71596
2021-W21,196,,747,0,,PL62,37958138,PL,Age80+,COM,55242
2021-W21,33,,207,0,,PL51,37958138,PL,Age80+,MOD,129247
2021-W21,0,,0,0,,PL43,37958138,PL,Age80+,AZ,38405
2021-W21,42,,0,0,,PL41,37958138,PL,Age80+,JANSS,129941
2021-W21,145,,417,0,,PL43,37958138,PL,Age80+,COM,38405
2021-W21,14,,57,0,,PL43,37958138,PL,Age80+,MOD,38405
2021-W21,54,,0,0,,PL61,37958138,PL,Age80+,JANSS,83851
2021-W21,1,,0,0,,PL63,37958138,PL,Age80+,AZ,91733
2021-W21,78,,406,0,,PL22,37958138,PL,Age80+,MOD,203143
2021-W21,71,,0,0,,PL51,37958138,PL,Age80+,JANSS,129247
2021-W21,7,,0,0,,PL62,37958138,PL,Age80+,JANSS,55242
2021-W21,26,,216,0,,PL92X,37958138,PL,Age80+,MOD,
2021-W21,196,,539,0,,PL52,37958138,PL,Age80+,COM,47155
2021-W21,8,,78,0,,PL52,37958138,PL,Age80+,MOD,47155
2021-W21,253,,988,0,,PL82,37958138,PL,Age80+,COM,93154
2021-W21,957,,3188,0,,PL22,37958138,PL,Age80+,COM,203143
2021-W21,32,,89,0,,PL42,37958138,PL,Age80+,MOD,68715
2021-W21,965,,3367,0,,PL92X,37958138,PL,Age80+,COM,
2021-W21,36,,0,0,,PL71,37958138,PL,Age80+,JANSS,117646
2021-W21,24,,0,0,,PL72,37958138,PL,Age80+,JANSS,62004
2021-W21,511,,1850,0,,PL41,37958138,PL,Age80+,COM,129941
2021-W21,60,,63,0,,PL61,37958138,PL,Age80+,MOD,83851
2021-W21,762,,0,0,,PL,37958138,PL,Age80+,JANSS,1685759
2021-W21,365,,1570,0,,PL61,37958138,PL,Age80+,COM,83851
2021-W21,0,,1,0,,PL61,37958138,PL,Age80+,AZ,83851
2021-W21,10,,0,0,,PL84,37958138,PL,Age80+,JANSS,58805
2021-W21,37,,102,0,,PL71,37958138,PL,Age80+,MOD,117646
2021-W21,674,,2215,0,,PL21,37958138,PL,Age80+,COM,151570
2021-W21,1,,0,0,,PL22,37958138,PL,Age80+,AZ,203143
2021-W21,25,,35,0,,PL72,37958138,PL,Age80+,MOD,62004
2021-W21,32,,142,0,,PL21,37958138,PL,Age80+,MOD,151570
2021-W21,58,,0,0,,PL21,37958138,PL,Age80+,JANSS,151570
2021-W21,1,,0,0,,PL92X,37958138,PL,Age80+,AZ,
2021-W21,521,,1853,0,,PL71,37958138,PL,Age80+,COM,117646
2021-W21,0,,0,0,,PL21,37958138,PL,Age80+,AZ,151570
2021-W21,150,,513,0,,PL84,37958138,PL,Age80+,COM,58805
2021-W21,0,,1,0,,PL82,37958138,PL,Age80+,AZ,93154
2021-W21,18,,0,0,,PL82,37958138,PL,Age80+,JANSS,93154
2021-W21,7,,20,0,,PL82,37958138,PL,Age80+,MOD,93154
2021-W21,0,,3,0,,PL71,37958138,PL,Age80+,AZ,117646
2021-W21,510,,1836,0,,PL,37958138,PL,Age80+,MOD,1685759
2021-W21,19,,59,0,,PL81,37958138,PL,Age80+,MOD,99373
2021-W21,28,,96,0,,PL63,37958138,PL,Age80+,MOD,91733
2021-W21,0,,1,0,,PL41,37958138,PL,Age80+,AZ,129941
2021-W21,0,,0,0,,PL52,37958138,PL,Age80+,AZ,47155
2021-W21,17,,38,0,,PL62,37958138,PL,Age80+,MOD,55242
2021-W21,0,,0,0,,PL42,37958138,PL,Age80+,AZ,68715
2021-W21,125,,0,0,,PL92X,37958138,PL,Age80+,JANSS,
2021-W21,541,,1748,0,,PL51,37958138,PL,Age80+,COM,129247
2021-W21,392,,1439,0,,PL63,37958138,PL,Age80+,COM,91733
2021-W21,25,,0,0,,PL42,37958138,PL,Age80+,JANSS,68715
2021-W21,46,,0,0,,PL63,37958138,PL,Age80+,JANSS,91733
2021-W21,0,,0,0,,PL84,37958138,PL,Age80+,AZ,58805
2021-W21,0,,0,0,,PL72,37958138,PL,Age80+,AZ,62004
2021-W21,0,,1,0,,PL81,37958138,PL,Age80+,AZ,99373
2021-W21,45,,0,0,,PL81,37958138,PL,Age80+,JANSS,99373
2021-W21,0,,0,0,,PL51,37958138,PL,Age80+,AZ,129247
2021-W21,6868,,24000,0,,PL,37958138,PL,Age80+,COM,1685759
2021-W21,353,,1117,0,,PL72,37958138,PL,Age80+,COM,62004
2021-W21,174,,0,0,,PL22,37958138,PL,Age80+,JANSS,203143
2021-W21,16,,0,0,,PL52,37958138,PL,Age80+,JANSS,47155
2021-W21,67,,182,0,,PL41,37958138,PL,Age80+,MOD,129941
2021-W21,332,,1374,0,,PL42,37958138,PL,Age80+,COM,68715
2021-W21,0,,1,0,,PL62,37958138,PL,Age80+,AZ,55242
2021-W21,317,,1075,0,,PL81,37958138,PL,Age80+,COM,99373
2021-W21,11,,0,0,,PL43,37958138,PL,Age80+,JANSS,38405
2021-W21,3,,8,0,,PL,37958138,PL,Age80+,AZ,1685759
2021-W21,27,,46,0,,PL84,37958138,PL,Age80+,MOD,58805
2021-W21,7,,3,0,,PL63,37958138,PL,AgeUNK,AZ,
2021-W21,73,,0,0,,PL51,37958138,PL,AgeUNK,JANSS,
2021-W21,26,,49,0,,PL22,37958138,PL,AgeUNK,AZ,
2021-W21,7,,0,0,,PL84,37958138,PL,AgeUNK,JANSS,
